"","idx","object_id","filename","filename_prosome_mask","filename_lipid_mask","class","cruise","station","haul","date","width","height","is_valid","IoU","copepod_area_pixels","copepod_mass_annotated","copepod_area_pixels_pred","copepod_mass_pred","whole_image_area_pixels"
"1435",2025,"20130902 163718 427 000000 0175 0230","20130902 163718 427 000000 0175 0230.bmp","20130902_163718_427_000000_0175_0230-Prosome_mask.png","20130902_163718_427_000000_0175_0230.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",180,226,"False",0.370431893687708,505,0.031869639829046,1145,0.098624911199038,40680
"1436",2026,"20130902 163718 460 000000 0499 0274","20130902 163718 460 000000 0499 0274.bmp","20130902_163718_460_000000_0499_0274-Prosome_mask.png","20130902_163718_460_000000_0499_0274.bmp-Lipid_mask.png","MlongFdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",158,188,"False",0.552732871439569,762,0.05622544663709,1255,0.11193435348689,29704
"1437",2029,"20130902 163721 026 000000 0771 0098","20130902 163721 026 000000 0771 0098.bmp","20130902_163721_026_000000_0771_0098-Prosome_mask.png","20130902_163721_026_000000_0771_0098.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",229,158,"False",0.701612903225807,2216,0.245313425514714,2426,0.277961311913459,36182
"1438",2030,"20130902 163721 270 000000 0534 0426","20130902 163721 270 000000 0534 0426.bmp","20130902_163721_270_000000_0534_0426-Prosome_mask.png","20130902_163721_270_000000_0534_0426.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",300,344,"False",0.404527117884357,2416,0.27638140286198,3851,0.525928261984313,103200
"1439",2031,"20130902 163724 724 000000 0379 0070","20130902 163724 724 000000 0379 0070.bmp","20130902_163724_724_000000_0379_0070-Prosome_mask.png","20130902_163724_724_000000_0379_0070.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",320,312,"False",0.804117529482311,4281,0.608649778047396,4745,0.701521575953403,99840
"1440",2032,"20130902 163726 801 000000 0442 0630","20130902 163726 801 000000 0442 0630.bmp","20130902_163726_801_000000_0442_0630-Prosome_mask.png","20130902_163726_801_000000_0442_0630.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",348,324,"False",0.856139749957184,5541,0.868933819900136,5297,0.816575632985028,112752
"1441",2033,"20130902 163727 156 000000 0723 0197","20130902 163727 156 000000 0723 0197.bmp","20130902_163727_156_000000_0723_0197-Prosome_mask.png","20130902_163727_156_000000_0723_0197.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",163,212,"False",0,356,0.019671435389709,375,0.021134802949426,34556
"1442",2034,"20130902 163727 423 000000 0143 0429","20130902 163727 423 000000 0143 0429.bmp","20130902_163727_423_000000_0143_0429-Prosome_mask.png","20130902_163727_423_000000_0143_0429.bmp-Lipid_mask.png","MlongVdorsEX","ArcticNet2013","Peelsound 1",1,"9/2/2013",208,163,"False",0.761316872427984,1157,0.100054145878684,983,0.079902231457794,33904
"1443",2036,"20130902 163729 773 000000 0101 0326","20130902 163729 773 000000 0101 0326.bmp","20130902_163729_773_000000_0101_0326-Prosome_mask.png","20130902_163729_773_000000_0101_0326.bmp-Lipid_mask.png","CglacVdorsex","ArcticNet2013","Peelsound 1",1,"9/2/2013",416,271,"False",0.819946808510638,3217,0.410315116901248,3626,0.484000061956617,112736
"1444",2038,"20130902 163730 255 000000 0855 0301","20130902 163730 255 000000 0855 0301.bmp","20130902_163730_255_000000_0855_0301-Prosome_mask.png","20130902_163730_255_000000_0855_0301.bmp-Lipid_mask.png","ChypIVdorsEX","ArcticNet2013","Peelsound 1",1,"9/2/2013",322,445,"False",0.664115646258503,1616,0.158666092148443,2298,0.257927760413059,143290
"1445",2039,"20130902 163731 072 000000 0421 0366","20130902 163731 072 000000 0421 0366.bmp","20130902_163731_072_000000_0421_0366-Prosome_mask.png","20130902_163731_072_000000_0421_0366.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",140,444,"False",0.913353252125948,4090,0.571496031030708,4235,0.599642996616356,62160
"1446",2040,"20130902 163731 222 000000 0131 0630","20130902 163731 222 000000 0131 0630.bmp","20130902_163731_222_000000_0131_0630-Prosome_mask.png","20130902_163731_222_000000_0131_0630.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",180,154,"False",0.419673751853683,1664,0.165206312599423,1208,0.106190929657035,27720
"1447",2042,"20130902 163732 654 000000 0979 0662","20130902 163732 654 000000 0979 0662.bmp","20130902_163732_654_000000_0979_0662-Prosome_mask.png","20130902_163732_654_000000_0979_0662.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",169,177,"False",0.753617363344052,1893,0.197379889198152,2470,0.284942249838433,29913
"1448",2043,"20130902 163732 854 000000 0327 0273","20130902 163732 854 000000 0327 0273.bmp","20130902_163732_854_000000_0327_0273-Prosome_mask.png","20130902_163732_854_000000_0327_0273.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",534,390,"False",0.884955752212389,11429,2.35986095495127,11149,2.28045032737239,208260
"1449",2045,"20130902 163733 021 000000 0263 0406","20130902 163733 021 000000 0263 0406.bmp","20130902_163733_021_000000_0263_0406-Prosome_mask.png","20130902_163733_021_000000_0263_0406.bmp-Lipid_mask.png","CglacVdorsex","ArcticNet2013","Peelsound 1",1,"9/2/2013",331,180,"False",0.652954808806489,1491,0.14198229817444,1362,0.125313962263792,59580
"1450",2048,"20130902 163735 999 000000 0331 0257","20130902 163735 999 000000 0331 0257.bmp","20130902_163735_999_000000_0331_0257-Prosome_mask.png","20130902_163735_999_000000_0331_0257.bmp-Lipid_mask.png","MlongMlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",222,208,"False",0.758014477766287,762,0.05622544663709,938,0.074898819122214,46176
"1451",2050,"20130902 163736 386 000000 0103 0337","20130902 163736 386 000000 0103 0337.bmp","20130902_163736_386_000000_0103_0337-Prosome_mask.png","20130902_163736_386_000000_0103_0337.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",203,544,"False",0.912642125408083,8689,1.61664019927972,8301,1.51787156323998,110432
"1452",2051,"20130902 163736 419 000000 0515 0337","20130902 163736 419 000000 0515 0337.bmp","20130902_163736_419_000000_0515_0337-Prosome_mask.png","20130902_163736_419_000000_0515_0337.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",277,534,"False",0.929918559794256,8852,1.65864022205275,9158,1.7382808096629,147918
"1453",2052,"20130902 163736 486 000000 0111 0201","20130902 163736 486 000000 0111 0201.bmp","20130902_163736_486_000000_0111_0201-Prosome_mask.png","20130902_163736_486_000000_0111_0201.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","Peelsound 1",1,"9/2/2013",296,128,"False",0.763247447739426,1721,0.173066358047868,1906,0.199252899757546,37888
"1454",2053,"20130902 163736 519 000000 0143 0430","20130902 163736 519 000000 0143 0430.bmp","20130902_163736_519_000000_0143_0430-Prosome_mask.png","20130902_163736_519_000000_0143_0430.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","Peelsound 1",1,"9/2/2013",305,147,"False",0.158350421508316,2549,0.297594860430434,2535,0.295341613677491,44835
"1455",2054,"20130902 163737 819 000000 0951 0765","20130902 163737 819 000000 0951 0765.bmp","20130902_163737_819_000000_0951_0765-Prosome_mask.png","20130902_163737_819_000000_0951_0765.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",133,257,"False",0.5771484375,614,0.041735671532074,1001,0.081928325860552,34181
"1456",2056,"20130902 163739 818 000000 0025 0317","20130902 163739 818 000000 0025 0317.bmp","20130902_163739_818_000000_0025_0317-Prosome_mask.png","20130902_163739_818_000000_0025_0317.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",469,287,"False",0.863554987212276,7510,1.32195955015063,7063,1.21461924552905,134603
"1457",2057,"20130902 163740 562 000000 0270 0738","20130902 163740 562 000000 0270 0738.bmp","20130902_163740_562_000000_0270_0738-Prosome_mask.png","20130902_163740_562_000000_0270_0738.bmp-Lipid_mask.png","MlongMdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",188,188,"False",0.451080050825921,505,0.031869639829046,637,0.04390838567096,35344
"1458",2059,"20130902 163741 999 000000 0735 0261","20130902 163741 999 000000 0735 0261.bmp","20130902_163741_999_000000_0735_0261-Prosome_mask.png","20130902_163741_999_000000_0735_0261.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",198,233,"False",0.702954898911353,1060,0.088666006351132,1130,0.096846360737239,46134
"1459",2061,"20130902 163742 284 000000 0487 0562","20130902 163742 284 000000 0487 0562.bmp","20130902_163742_284_000000_0487_0562-Prosome_mask.png","20130902_163742_284_000000_0487_0562.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",429,135,"False",0.898302395684595,5776,0.92019648132816,6189,1.01221162248326,57915
"1460",2062,"20130902 163742 684 000000 0539 0478","20130902 163742 684 000000 0539 0478.bmp","20130902_163742_684_000000_0539_0478-Prosome_mask.png","20130902_163742_684_000000_0539_0478.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",406,147,"False",0.832484960666358,5748,0.914046271865609,6132,0.99936932587674,59682
"1461",2063,"20130902 163744 061 000000 0662 0750","20130902 163744 061 000000 0662 0750.bmp","20130902_163744_061_000000_0662_0750-Prosome_mask.png","20130902_163744_061_000000_0662_0750.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",156,172,"False",0.344182262001627,463,0.02827071686972,1189,0.103892934420993,26832
"1462",2064,"20130902 163744 616 000000 0163 0510","20130902 163744 616 000000 0163 0510.bmp","20130902_163744_616_000000_0163_0510-Prosome_mask.png","20130902_163744_616_000000_0163_0510.bmp-Lipid_mask.png","MlongFdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",188,222,"False",0.730267673301304,1149,0.099100693386008,1372,0.126585431765481,41736
"1463",2065,"20130902 163744 633 000000 0405 0850","20130902 163744 633 000000 0405 0850.bmp","20130902_163744_633_000000_0405_0850-Prosome_mask.png","20130902_163744_633_000000_0405_0850.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",208,183,"False",0.638525564803805,1803,0.184547920734166,2331,0.263053079913774,38064
"1464",2067,"20130902 163745 960 000000 0178 0694","20130902 163745 960 000000 0178 0694.bmp","20130902_163745_960_000000_0178_0694-Prosome_mask.png","20130902_163745_960_000000_0178_0694.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",188,188,"False",0.75990584542958,2089,0.226125791878552,2397,0.273386421636758,35344
"1465",2072,"20130902 163747 448 000000 0391 0285","20130902 163747 448 000000 0391 0285.bmp","20130902_163747_448_000000_0391_0285-Prosome_mask.png","20130902_163747_448_000000_0391_0285.bmp-Lipid_mask.png","MlongMdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",247,158,"False",0.590862944162437,615,0.041829503850228,952,0.076445872602582,39026
"1466",2073,"20130902 163747 481 000000 0855 0249","20130902 163747 481 000000 0855 0249.bmp","20130902_163747_481_000000_0855_0249-Prosome_mask.png","20130902_163747_481_000000_0855_0249.bmp-Lipid_mask.png","MlongMdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",262,277,"False",0.745641025641026,775,0.057553455408693,927,0.073689411249739,72574
"1467",2075,"20130902 163748 781 000000 0439 0585","20130902 163748 781 000000 0439 0585.bmp","20130902_163748_781_000000_0439_0585-Prosome_mask.png","20130902_163748_781_000000_0439_0585.bmp-Lipid_mask.png","MlongFdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",238,149,"False",0.762688614540466,1172,0.101848622063146,1398,0.129907716872531,35462
"1468",2076,"20130902 163748 999 000000 0399 0209","20130902 163748 999 000000 0399 0209.bmp","20130902_163748_999_000000_0399_0209-Prosome_mask.png","20130902_163748_999_000000_0399_0209.bmp-Lipid_mask.png","MlongMlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",158,198,"False",0.751960784313726,807,0.060858400161067,980,0.079565910701967,31284
"1469",2077,"20130902 163749 547 000000 0763 0177","20130902 163749 547 000000 0763 0177.bmp","20130902_163749_547_000000_0763_0177-Prosome_mask.png","20130902_163749_547_000000_0763_0177.bmp-Lipid_mask.png","ChypIIIdorEX","ArcticNet2013","Peelsound 1",1,"9/2/2013",336,247,"False",0.791946308724832,1274,0.114279640157015,1396,0.129651316435427,82992
"1470",2078,"20130902 163749 958 000000 1022 0238","20130902 163749 958 000000 1022 0238.bmp","20130902_163749_958_000000_1022_0238-Prosome_mask.png","20130902_163749_958_000000_1022_0238.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",212,128,"False",0.426032874278099,2139,0.233628562217274,1071,0.089938268724465,27136
"1471",2080,"20130902 163750 358 000000 0134 0126","20130902 163750 358 000000 0134 0126.bmp","20130902_163750_358_000000_0134_0126-Prosome_mask.png","20130902_163750_358_000000_0134_0126.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","Peelsound 1",1,"9/2/2013",232,124,"False",0.433044315992293,1714,0.172095685220011,1261,0.112673522814137,28768
"1472",2082,"20130902 163750 891 000000 0858 0470","20130902 163750 891 000000 0858 0470.bmp","20130902_163750_891_000000_0858_0470-Prosome_mask.png","20130902_163750_891_000000_0858_0470.bmp-Lipid_mask.png","CglacIVdors","ArcticNet2013","Peelsound 1",1,"9/2/2013",156,308,"False",0.847921225382932,1649,0.163154688477046,1729,0.174177536709878,48048
"1473",2083,"20130902 163750 931 000000 0805 0550","20130902 163750 931 000000 0805 0550.bmp","20130902_163750_931_000000_0805_0550-Prosome_mask.png","20130902_163750_931_000000_0805_0550.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",161,575,"False",0.719519258615696,5326,0.822751451730693,6549,1.09435075118679,92575
"1474",2084,"20130902 163751 380 000001 0127 0585","20130902 163751 380 000001 0127 0585.bmp","20130902_163751_380_000001_0127_0585-Prosome_mask.png","20130902_163751_380_000001_0127_0585.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",277,154,"False",0.45957095709571,558,0.036575498004632,1211,0.106555033782812,42658
"1475",2085,"20130902 163751 480 000000 0059 0646","20130902 163751 480 000000 0059 0646.bmp","20130902_163751_480_000000_0059_0646-Prosome_mask.png","20130902_163751_480_000000_0059_0646.bmp-Lipid_mask.png","MlongFdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",256,184,"False",0.563427800269906,1217,0.107284270264662,1100,0.093316181487541,47104
"1476",2088,"20130902 163751 524 000000 0390 0802","20130902 163751 524 000000 0390 0802.bmp","20130902_163751_524_000000_0390_0802-Prosome_mask.png","20130902_163751_524_000000_0390_0802.bmp-Lipid_mask.png","ChypFdorsEXT","ArcticNet2013","Peelsound 1",1,"9/2/2013",124,352,"False",0.316739873108834,1021,0.084195829048395,1677,0.166990082767517,43648
"1477",2090,"20130902 163754 379 000000 0259 0262","20130902 163754 379 000000 0259 0262.bmp","20130902_163754_379_000000_0259_0262-Prosome_mask.png","20130902_163754_379_000000_0259_0262.bmp-Lipid_mask.png","MlongMdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",177,177,"False",0.610192837465565,471,0.028947022947687,698,0.049814472612732,31329
"1478",2091,"20130902 163759 455 000000 0230 0462","20130902 163759 455 000000 0230 0462.bmp","20130902_163759_455_000000_0230_0462-Prosome_mask.png","20130902_163759_455_000000_0230_0462.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",184,180,"False",0.581039755351682,2406,0.274803976819325,1730,0.174316571649867,33120
"1479",2092,"20130902 163759 488 000000 0730 0458","20130902 163759 488 000000 0730 0458.bmp","20130902_163759_488_000000_0730_0458-Prosome_mask.png","20130902_163759_488_000000_0730_0458.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",180,184,"False",0.464665415884928,801,0.060234862841885,1541,0.148594486324532,33120
"1480",2093,"20130902 163759 588 000000 0082 0626","20130902 163759 588 000000 0082 0626.bmp","20130902_163759_588_000000_0082_0626-Prosome_mask.png","20130902_163759_588_000000_0082_0626.bmp-Lipid_mask.png","CglacFantF","ArcticNet2013","Peelsound 1",1,"9/2/2013",140,372,"False",0.893209200438116,3539,0.46804782346525,3375,0.438382153818699,52080
"1481",2094,"20130902 163759 621 000000 0294 0606","20130902 163759 621 000000 0294 0606.bmp","20130902_163759_621_000000_0294_0606-Prosome_mask.png","20130902_163759_621_000000_0294_0606.bmp-Lipid_mask.png","CglacFantF","ArcticNet2013","Peelsound 1",1,"9/2/2013",116,496,"False",0.934631432545202,3431,0.448451668816678,3524,0.465312366907053,57536
"1482",2097,"20130902 163759 888 000000 0658 0262","20130902 163759 888 000000 0658 0262.bmp","20130902_163759_888_000000_0658_0262-Prosome_mask.png","20130902_163759_888_000000_0658_0262.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",176,180,"False",0.296228986824171,1882,0.19579884603963,971,0.0785592974338,31680
"1483",2099,"20130902 163800 187 000000 0943 0341","20130902 163800 187 000000 0943 0341.bmp","20130902_163800_187_000000_0943_0341-Prosome_mask.png","20130902_163800_187_000000_0943_0341.bmp-Lipid_mask.png","MlongVdorsEX","ArcticNet2013","Peelsound 1",1,"9/2/2013",252,149,"False",0.568412162162162,1062,0.088896955287457,795,0.059613097875263,37548
"1484",2100,"20130902 163800 376 000000 0931 0229","20130902 163800 376 000000 0931 0229.bmp","20130902_163800_376_000000_0931_0229-Prosome_mask.png","20130902_163800_376_000000_0931_0229.bmp-Lipid_mask.png","MlongMlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",203,138,"False",0.530898876404494,693,0.049322708496849,942,0.075339945104526,28014
"1485",2101,"20130902 163801 087 000000 0418 0318","20130902 163801 087 000000 0418 0318.bmp","20130902_163801_087_000000_0418_0318-Prosome_mask.png","20130902_163801_087_000000_0418_0318.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","Peelsound 1",1,"9/2/2013",200,196,"False",0.626746506986028,1176,0.102328629491813,1269,0.113661162098586,39200
"1486",2102,"20130902 163801 510 000001 0699 0126","20130902 163801 510 000001 0699 0126.bmp","20130902_163801_510_000001_0699_0126-Prosome_mask.png","20130902_163801_510_000001_0699_0126.bmp-Lipid_mask.png","ChypFdorsEXT","ArcticNet2013","Peelsound 1",1,"9/2/2013",462,526,"False",0.772759054677668,6869,1.16882126988784,5808,0.927239175641949,243012
"1487",2104,"20130902 163801 554 000000 0846 0146","20130902 163801 554 000000 0846 0146.bmp","20130902_163801_554_000000_0846_0146-Prosome_mask.png","20130902_163801_554_000000_0846_0146.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","Peelsound 1",1,"9/2/2013",112,380,"False",0.80400451212634,3092,0.388477207490223,3305,0.425884342473371,42560
"1488",2107,"20130902 163802 254 000000 0334 0450","20130902 163802 254 000000 0334 0450.bmp","20130902_163802_254_000000_0334_0450-Prosome_mask.png","20130902_163802_254_000000_0334_0450.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",152,492,"False",0.908838071693449,3008,0.373988683938544,3169,0.401890503066529,74784
"1489",2108,"20130902 163803 186 000000 0370 0118","20130902 163803 186 000000 0370 0118.bmp","20130902_163803_186_000000_0370_0118-Prosome_mask.png","20130902_163803_186_000000_0370_0118.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","Peelsound 1",1,"9/2/2013",144,220,"False",0.74580579562786,1924,0.201854319334285,1510,0.144485159209879,31680
"1490",2110,"20130902 163803 492 000000 0685 0218","20130902 163803 492 000000 0685 0218.bmp","20130902_163803_492_000000_0685_0218-Prosome_mask.png","20130902_163803_492_000000_0685_0218.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",106,324,"False",0.868868382710053,1911,0.199974583858144,1937,0.203738887389386,34344
"1491",2113,"20130902 163812 816 000000 0514 0238","20130902 163812 816 000000 0514 0238.bmp","20130902_163812_816_000000_0514_0238-Prosome_mask.png","20130902_163812_816_000000_0514_0238.bmp-Lipid_mask.png","CglacFdorsL","ArcticNet2013","Peelsound 1",1,"9/2/2013",276,328,"False",0.824489795918367,2525,0.293735042869457,2392,0.272599763995734,90528
"1492",2115,"20130902 163813 205 000000 0025 0385","20130902 163813 205 000000 0025 0385.bmp","20130902_163813_205_000000_0025_0385-Prosome_mask.png","20130902_163813_205_000000_0025_0385.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",208,222,"False",0.625502008032129,1771,0.180043177090807,1467,0.138838083681827,46176
"1493",2118,"20130902 163814 071 000000 0107 0374","20130902 163814 071 000000 0107 0374.bmp","20130902_163814_071_000000_0107_0374-Prosome_mask.png","20130902_163814_071_000000_0107_0374.bmp-Lipid_mask.png","CglacIVdors","ArcticNet2013","Peelsound 1",1,"9/2/2013",169,350,"False",0.504895104895105,812,0.061379362568528,1340,0.122529221816209,59150
"1494",2119,"20130902 163820 480 000000 0198 0306","20130902 163820 480 000000 0198 0306.bmp","20130902_163820_480_000000_0198_0306-Prosome_mask.png","20130902_163820_480_000000_0198_0306.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",240,192,"False",0.866620111731844,1308,0.118509656759397,1365,0.125695031884853,46080
"1495",2120,"20130902 163820 513 000000 0522 0350","20130902 163820 513 000000 0522 0350.bmp","20130902_163820_513_000000_0522_0350-Prosome_mask.png","20130902_163820_513_000000_0522_0350.bmp-Lipid_mask.png","MlongFdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",200,168,"False",0.632352941176471,1208,0.106190929657035,1456,0.137403485965711,33600
"1496",2121,"20130902 163821 013 000000 0098 0342","20130902 163821 013 000000 0098 0342.bmp","20130902_163821_013_000000_0098_0342-Prosome_mask.png","20130902_163821_013_000000_0098_0342.bmp-Lipid_mask.png","MlongFdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",176,196,"False",0.722261989978525,1176,0.102328629491813,1230,0.108868968305342,34496
"1497",2122,"20130902 163823 045 000000 0118 0178","20130902 163823 045 000000 0118 0178.bmp","20130902_163823_045_000000_0118_0178-Prosome_mask.png","20130902_163823_045_000000_0118_0178.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",184,244,"False",0.879931389365352,2307,0.259322819001286,2077,0.22433519770456,44896
"1498",2123,"20130902 163823 079 000000 0794 0174","20130902 163823 079 000000 0794 0174.bmp","20130902_163823_079_000000_0794_0174-Prosome_mask.png","20130902_163823_079_000000_0794_0174.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",168,244,"False",0.757415254237288,2285,0.255916339772229,2692,0.320877030752301,40992
"1499",2124,"20130902 163824 433 000000 0183 0205","20130902 163824 433 000000 0183 0205.bmp","20130902_163824_433_000000_0183_0205-Prosome_mask.png","20130902_163824_433_000000_0183_0205.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",252,154,"False",0.511182108626198,1036,0.085907586096297,856,0.066015945662154,38808
"1500",2126,"20130902 163825 799 000000 0903 0833","20130902 163825 799 000000 0903 0833.bmp","20130902_163825_799_000000_0903_0833-Prosome_mask.png","20130902_163825_799_000000_0903_0833.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",228,133,"False",0.490974729241877,2411,0.275592379065967,1719,0.172788869579559,30324
"1501",2127,"20130902 163826 166 000000 0025 0641","20130902 163826 166 000000 0025 0641.bmp","20130902_163826_166_000000_0025_0641-Prosome_mask.png","20130902_163826_166_000000_0025_0641.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",198,198,"False",0.603870233352305,1301,0.117635315830003,1517,0.145410294846313,39204
"1502",2128,"20130902 163826 266 000000 0099 0381","20130902 163826 266 000000 0099 0381.bmp","20130902_163826_266_000000_0099_0381-Prosome_mask.png","20130902_163826_266_000000_0099_0381.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",217,208,"False",0.465531561461794,1908,0.199541487176711,1621,0.159343962955344,45136
"1503",2129,"20130902 163826 333 000000 0175 0133","20130902 163826 333 000000 0175 0133.bmp","20130902_163826_333_000000_0175_0133-Prosome_mask.png","20130902_163826_333_000000_0175_0133.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",193,193,"False",0.442539388322521,1773,0.180323824051208,1340,0.122529221816209,37249
"1504",2130,"20130902 163826 777 000000 0402 0146","20130902 163826 777 000000 0402 0146.bmp","20130902_163826_777_000000_0402_0146-Prosome_mask.png","20130902_163826_777_000000_0402_0146.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",332,340,"False",0.853197933368965,5430,0.845004104339898,4972,0.748252194328026,112880
"1505",2132,"20130902 163828 449 000000 1005 0702","20130902 163828 449 000000 1005 0702.bmp","20130902_163828_449_000000_1005_0702-Prosome_mask.png","20130902_163828_449_000000_1005_0702.bmp-Lipid_mask.png","MlongVdorsEX","ArcticNet2013","Peelsound 1",1,"9/2/2013",204,131,"False",0.742351046698873,1164,0.100890474924001,1000,0.081815399162142,26724
"1506",2133,"20130902 163828 616 000001 0481 0294","20130902 163828 616 000001 0481 0294.bmp","20130902_163828_616_000001_0481_0294-Prosome_mask.png","20130902_163828_616_000001_0481_0294.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",466,298,"False",0.774432379072063,5428,0.844574629551001,5357,0.829367333244,138868
"1507",2134,"20130902 163828 649 000000 1057 0142","20130902 163828 649 000000 1057 0142.bmp","20130902_163828_649_000000_1057_0142-Prosome_mask.png","20130902_163828_649_000000_1057_0142.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",483,198,"False",0.728070175438597,9333,1.78428572272211,10170,2.00880586921428,95634
"1508",2136,"20130902 163828 849 000002 0977 0682","20130902 163828 849 000002 0977 0682.bmp","20130902_163828_849_000002_0977_0682-Prosome_mask.png","20130902_163828_849_000002_0977_0682.bmp-Lipid_mask.png","ChypIVdorsEX","ArcticNet2013","Peelsound 1",1,"9/2/2013",254,418,"False",0.79296875,1944,0.204755649397983,2187,0.240894216933644,106172
"1509",2137,"20130902 163830 032 000000 0971 0158","20130902 163830 032 000000 0971 0158.bmp","20130902_163830_032_000000_0971_0158-Prosome_mask.png","20130902_163830_032_000000_0971_0158.bmp-Lipid_mask.png","MlongFdorsEx","ArcticNet2013","Peelsound 1",1,"9/2/2013",214,192,"False",0.6296875,1194,0.104496326781025,892,0.069877692069865,41088
"1510",2138,"20130902 163833 275 000000 0154 0706","20130902 163833 275 000000 0154 0706.bmp","20130902_163833_275_000000_0154_0706-Prosome_mask.png","20130902_163833_275_000000_0154_0706.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","Peelsound 1",1,"9/2/2013",164,192,"False",0.535422343324251,1622,0.15947963256657,1759,0.178361826895598,31488
